node_index,body_id,value
1590,2723,1
1591,2728,1
1592,2730,1
1593,2731,1
1594,2732,1
1595,2733,1
1596,2734,1
1597,2735,1
1598,2736,1
1599,2738,1
1600,2739,1
1601,2741,1
1602,2743,1
1603,2745,1
1604,2748,1
1605,2750,1
1606,2753,1
1607,2754,1
1608,2760,1
1609,2762,1
1610,2763,1
1611,2766,1
1612,2767,1
1613,2768,1
1614,2769,1
1615,2771,1
1616,2772,1
1617,2776,1
1618,2778,1
1619,2780,1
1620,2781,1
1621,2784,1
1622,2787,1
1623,2788,1
1624,2789,1
1625,2790,1
1626,2791,1
1627,2792,1
1628,2793,1
1629,2794,1
1630,2796,1
1631,2797,1
1632,2799,1
1633,2803,1
1634,2806,1
1635,2807,1
1636,2808,1
1637,2811,1
1638,2815,1
1639,2816,1
1640,2818,1
1641,2819,1
1642,2820,1
1643,2823,1
1644,2825,1
1645,2826,1
1646,2828,1
1647,2831,1
1648,2835,1
1649,2839,1
1650,2841,1
1651,2843,1
1652,2845,1
1653,2846,1
1654,2849,1
1655,2852,1
1656,2853,1
1657,2855,1
1658,2857,1
1659,2858,1
1660,2859,1
1661,2860,1
1662,2862,1
1663,2863,1
1664,2866,1
1665,2867,1
1666,2869,1
1667,2870,1
1668,2872,1
1669,2873,1
1670,2874,1
1671,2875,1
1672,2876,1
1673,2877,1
1674,2878,1
1675,2879,1
1676,2883,1
1677,2886,1
1678,2890,1
1679,2891,1
1680,2895,1
1681,2897,1
1682,2898,1
1683,2899,1
1684,2900,1
1685,2903,1
1686,2904,1
1687,2905,1
1688,2907,1
1689,2908,1
1690,2910,1
1691,2911,1
1692,2912,1
1693,2914,1
1694,2915,1
1695,2917,1
1696,2918,1
1697,2920,1
1698,2923,1
1699,2926,1
1700,2928,1
1701,2929,1
1702,2930,1
1703,2932,1
1704,2934,1
1705,2935,1
1706,2938,1
1707,2939,1
1708,2941,1
1709,2943,1
1710,2945,1
1711,2948,1
1712,2949,1
1713,2950,1
1714,2951,1
1715,2955,1
1716,2957,1
1717,2958,1
1718,2960,1
1719,2961,1
1720,2963,1
1721,2964,1
1722,2967,1
1723,2968,1
1724,2969,1
1725,2971,1
1726,2972,1
1727,2973,1
1728,2975,1
1729,2976,1
1730,2978,1
1731,2979,1
1732,2980,1
1733,2981,1
1734,2982,1
1735,2987,1
1736,2990,1
1737,2992,1
1738,2993,1
1739,2994,1
1740,2996,1
1741,2997,1
1742,2999,1
1743,3000,1
1744,3001,1
1745,3002,1
1746,3005,1
1747,3006,1
1748,3007,1
1749,3009,1
1750,3011,1
1751,3012,1
1752,3013,1
1753,3014,1
1754,3016,1
1755,3017,1
1756,3018,1
1757,3022,1
1758,3023,1
1759,3024,1
1760,3025,1
1761,3027,1
1762,3030,1
1763,3034,1
1764,3036,1
1765,3037,1
1766,3039,1
1767,3042,1
1768,3044,1
1769,3046,1
1770,3049,1
1771,3052,1
1772,3054,1
1773,3055,1
1774,3057,1
1775,3058,1
1776,3061,1
1777,3062,1
1778,3065,1
1779,3067,1
1780,3070,1
1781,3071,1
1782,3072,1
1783,3074,1
1784,3075,1
1785,3076,1
1786,3077,1
1787,3080,1
1788,3084,1
1789,3086,1
1790,3087,1
1791,3088,1
1792,3090,1
1793,3092,1
1794,3093,1
1795,3094,1
1796,3097,1
1797,3100,1
1798,3102,1
1799,3104,1
1800,3105,1
1801,3106,1
1802,3108,1
1803,3111,1
1804,3112,1
1805,3113,1
1806,3114,1
1807,3115,1
1808,3118,1
1809,3120,1
1810,3121,1
1811,3122,1
1812,3123,1
1813,3125,1
1814,3128,1
1815,3130,1
1816,3134,1
1817,3137,1
1818,3139,1
1819,3143,1
1820,3144,1
1821,3146,1
1822,3148,1
1823,3149,1
1824,3150,1
1825,3151,1
1826,3153,1
1827,3156,1
1828,3157,1
1829,3161,1
1830,3164,1
1831,3165,1
1832,3166,1
1833,3167,1
1834,3168,1
1835,3171,1
1836,3172,1
1837,3173,1
1838,3174,1
1839,3175,1
1840,3176,1
1841,3177,1
1842,3178,1
1843,3179,1
1844,3182,1
1845,3183,1
1846,3184,1
1847,3186,1
1848,3187,1
1849,3189,1
1850,3190,1
1851,3191,1
1852,3192,1
1853,3193,1
1854,3194,1
1855,3195,1
1856,3198,1
1857,3201,1
1858,3203,1
1859,3204,1
1860,3205,1
1861,3206,1
1862,3208,1
1863,3210,1
1864,3211,1
1865,3212,1
1866,3213,1
1867,3215,1
1868,3216,1
1869,3217,1
1870,3218,1
1871,3220,1
1872,3223,1
1873,3224,1
1874,3225,1
1875,3228,1
1876,3229,1
1877,3230,1
1878,3231,1
1879,3233,1
1880,3234,1
1881,3237,1
1882,3239,1
1883,3240,1
1884,3241,1
1885,3242,1
1886,3243,1
1887,3245,1
1888,3247,1
1889,3251,1
1890,3252,1
1891,3253,1
1892,3254,1
1893,3255,1
1894,3256,1
1895,3260,1
1896,3262,1
1897,3263,1
1898,3264,1
1899,3265,1
1900,3266,1
1901,3267,1
1902,3268,1
1903,3269,1
1904,3270,1
1905,3273,1
1906,3275,1
1907,3278,1
1908,3279,1
1909,3280,1
1910,3282,1
1911,3284,1
1912,3286,1
1913,3288,1
1914,3292,1
1915,3294,1
1916,3295,1
1917,3296,1
1918,3298,1
1919,3300,1
1920,3302,1
1921,3304,1
1922,3305,1
1923,3306,1
1924,3307,1
1925,3308,1
1926,3310,1
1927,3311,1
1928,3312,1
1929,3313,1
1930,3314,1
1931,3316,1
1932,3319,1
1933,3321,1
1934,3322,1
1935,3323,1
1936,3324,1
1937,3325,1
1938,3326,1
1939,3328,1
1940,3330,1
1941,3331,1
1942,3332,1
1943,3334,1
