node_index,body_id,value
1418,224,1
1419,389,1
1420,444,1
1421,455,1
1422,681,1
1423,937,1
1424,90,1
1425,149,1
1426,268,1
1427,534,1
1428,645,1
1429,684,1
1430,767,1
1431,809,1
1432,823,1
1433,836,1
1434,814,1
1435,861,1
1436,93,1
1437,522,1
1438,532,1
1439,781,1
1440,909,1
1441,145,1
1442,152,1
1443,329,1
1444,332,1
1445,667,1
1446,690,1
1447,94,1
1448,587,1
1449,939,1
1450,338,1
1451,392,1
1452,524,1
1453,567,1
1454,590,1
1455,938,1
1456,951,1
1457,1203,1
1458,1454,1
1459,96,1
1460,221,1
1461,337,1
1462,990,1
1463,460,1
1464,839,1
1465,876,1
1466,975,1
1467,1226,1
1468,1474,1
1469,98,1
1470,387,1
1471,948,1
1472,276,1
1473,698,1
1474,705,1
1475,769,1
1476,974,1
1477,196,1
1478,403,1
1479,875,1
1480,101,1
1481,345,1
1482,689,1
1483,711,1
1484,940,1
1485,620,1
1486,894,1
1487,1061,1
1488,163,1
1489,468,1
1490,479,1
1491,710,1
1492,228,1
1493,391,1
1494,404,1
1495,575,1
1496,232,1
1497,292,1
1498,328,1
1499,562,1
1500,601,1
1501,107,1
1502,274,1
1503,343,1
1504,396,1
1505,478,1
1506,829,1
1507,1075,1
1508,173,1
1509,234,1
1510,397,1
1511,717,1
1512,1252,1
1513,109,1
1514,235,1
1515,486,1
1516,574,1
1517,788,1
1518,170,1
1519,296,1
1520,407,1
1521,683,1
1522,888,1
1523,955,1
1524,111,1
1525,530,1
1526,609,1
1527,174,1
1528,599,1
1529,720,1
1530,850,1
1531,300,1
1532,568,1
1533,400,1
1534,1009,1
1535,916,1
1536,954,1
1537,1177,1
1538,117,1
1539,239,1
1540,243,1
1541,702,1
1542,892,1
1543,1024,1
1544,118,1
1545,628,1
1546,474,1
1547,629,1
1548,852,1
1549,978,1
1550,182,1
1551,304,1
1552,491,1
1553,546,1
1554,872,1
1555,880,1
1556,121,1
1557,185,1
1558,608,1
1559,1104,1
1560,122,1
1561,278,1
1562,306,1
1563,498,1
1564,632,1
1565,793,1
1566,920,1
1567,364,1
1568,451,1
1569,630,1
1570,853,1
1571,923,1
1572,124,1
1573,346,1
1574,597,1
1575,791,1
1576,981,1
1577,125,1
1578,843,1
1579,452,1
1580,453,1
1581,697,1
1582,943,1
1583,626,1
1584,410,1
1585,1249,1
1586,254,1
1587,571,1
1588,826,1
1589,730,1
1590,772,1
1591,799,1
1592,936,1
1593,490,1
1594,585,1
1595,594,1
1596,686,1
1597,828,1
1598,317,1
1599,901,1
1600,736,1
1601,644,1
1602,201,1
1603,434,1
1604,513,1
1605,737,1
1606,1059,1
1607,141,1
1608,904,1
1609,516,1
1610,870,1
1611,1048,1
1612,1070,1
1613,550,1
1614,912,1
1615,385,1
1616,441,1
1617,267,1
1618,541,1
1619,271,1
1620,433,1
1621,483,1
1622,147,1
1623,269,1
1624,273,1
1625,682,1
1626,148,1
1627,658,1
1628,652,1
1629,676,1
1630,150,1
1631,335,1
1632,454,1
1633,151,1
1634,464,1
1635,445,1
1636,677,1
1637,538,1
1638,576,1
1639,472,1
1640,547,1
1641,589,1
1642,778,1
1643,164,1
1644,699,1
1645,165,1
1646,775,1
1647,600,1
1648,159,1
1649,703,1
1650,749,1
1651,869,1
1652,210,1
1653,757,1
1654,351,1
1655,569,1
1656,603,1
1657,466,1
1658,756,1
1659,832,1
1660,591,1
1661,607,1
1662,617,1
1663,297,1
1664,564,1
1665,619,1
1666,927,1
1667,622,1
1668,244,1
1669,611,1
1670,830,1
1671,559,1
1672,302,1
1673,718,1
1674,783,1
1675,789,1
1676,487,1
1677,496,1
1678,714,1
1679,878,1
1680,336,1
1681,719,1
1682,446,1
1683,558,1
1684,213,1
1685,877,1
1686,275,1
1687,401,1
1688,439,1
1689,435,1
1690,519,1
1691,647,1
1692,741,1
1693,264,1
1694,436,1
1695,655,1
1696,520,1
1697,744,1
1698,863,1
1699,205,1
1700,539,1
1701,543,1
1702,206,1
1703,289,1
1704,450,1
1705,806,1
1706,440,1
1707,556,1
1708,563,1
1709,692,1
1710,811,1
1711,209,1
1712,514,1
1713,211,1
1714,566,1
1715,643,1
1716,873,1
1717,910,1
1718,693,1
1719,969,1
1720,517,1
1721,685,1
1722,687,1
1723,753,1
1724,216,1
1725,739,1
1726,825,1
1727,971,1
1728,509,1
1729,577,1
1730,819,1
1731,759,1
1732,911,1
1733,654,1
1734,776,1
1735,580,1
1736,663,1
1737,805,1
1738,656,1
1739,771,1
1740,544,1
1741,621,1
1742,419,1
1743,583,1
1744,579,1
1745,770,1
1746,662,1
1747,616,1
1748,773,1
1749,835,1
1750,624,1
1751,613,1
1752,310,1
1753,253,1
1754,868,1
1755,768,1
1756,605,1
1757,390,1
1758,395,1
1759,670,1
1760,378,1
1761,525,1
1762,745,1
1763,521,1
1764,746,1
1765,438,1
1766,542,1
1767,691,1
1768,680,1
1769,545,1
1770,301,1
1771,807,1
1772,610,1
1773,393,1
1774,650,1
1775,518,1
1776,536,1
1777,535,1
1778,816,1
1779,330,1
1780,818,1
1781,696,1
1782,673,1
1783,527,1
1784,833,1
1785,584,1
1786,510,1
1787,847,1
1788,614,1
1789,679,1
1790,557,1
1791,671,1
1792,675,1
1793,540,1
1794,523,1
1795,529,1
1796,651,1
1797,533,1
1798,560,1
1799,766,1
